user_id,acquisition_channel,total_revenue,pareto_revenue,cumulative_revenue,cum_users,cum_users_pct,cum_rev_pct
550,employer_partner,273.3,273.3,6961.289999999999,24,0.0008993816750983699,0.016427547374957316
4167,organic,272.73,272.73,7234.019999999999,25,0.000936855911560802,0.01707114719561873
11479,employer_partner,271.87,271.87,7505.8899999999985,26,0.000974330148023234,0.01771271755180697
1696,employer_partner,270.6,270.6,7776.489999999999,27,0.001011804384485666,0.018351290908133668
10023,employer_partner,270.0,270.0,8046.489999999999,28,0.0010492786209480981,0.01898844835901396
330,referral,269.86,269.86,8316.349999999999,29,0.0010867528574105302,0.01962527543195676
19840,referral,269.56,269.56,8585.909999999998,30,0.0011242270938729624,0.020261394552176355
10186,referral,269.02,269.02,8854.929999999998,31,0.0011617013303353945,0.020896239357494198
26247,employer_partner,268.46,268.46,9123.389999999998,32,0.0011991755667978266,0.02152976265106206
8566,referral,267.58,267.58,9390.969999999998,33,0.0012366498032602585,0.022161209283308538
4187,referral,263.73,263.73,9654.699999999997,34,0.0012741240397226906,0.022783570522273942
21023,organic,263.49,263.49,9918.189999999997,35,0.0013115982761851227,0.02340536539906079
8307,employer_partner,262.21999999999997,262.21999999999997,10180.409999999996,36,0.0013490725126475548,0.024024163275986082
9448,referral,262.07,262.07,10442.479999999996,37,0.001386546749109987,0.024642607176549782
13933,referral,261.32,261.32,10703.799999999996,38,0.001424020985572419,0.025259281195305478
3543,organic,257.53000000000003,257.53000000000003,10961.329999999996,39,0.001461495222034851,0.025867011411324744
17918,employer_partner,255.47,255.47,11216.799999999996,40,0.001498969458497283,0.026469880351978035
17602,employer_partner,253.24,253.24,11470.039999999995,41,0.0015364436949597152,0.027067486844055536
21865,employer_partner,249.66,249.66,11719.699999999995,42,0.0015739179314221473,0.027656645100302846
22475,referral,249.6,249.6,11969.299999999996,43,0.0016113921678845794,0.028245661766005518
18225,employer_partner,248.28,248.28,12217.579999999996,44,0.0016488664043470115,0.028831563439726107
1582,employer_partner,248.2,248.2,12465.779999999997,45,0.0016863406408094434,0.029417276326053846
7412,referral,247.76,247.76,12713.539999999997,46,0.0017238148772718755,0.03000195088172089
20868,employer_partner,247.55,247.55,12961.089999999997,47,0.0017612891137343076,0.03058612987048169
654,referral,247.22,247.22,13208.309999999996,48,0.0017987633501967398,0.03116953011124697
8085,employer_partner,247.0,247.0,13455.309999999996,49,0.0018362375866591719,0.03175241118668191
22187,employer_partner,246.97,246.97,13702.279999999995,50,0.001873711823121604,0.03233522146684452
4999,organic,246.82,246.82,13949.099999999995,51,0.0019111860595840359,0.03291767777064553
5761,organic,245.87,245.87,14194.969999999996,52,0.001948660296046468,0.03349789222415642
10252,organic,244.64000000000001,244.64000000000001,14439.609999999995,53,0.0019861345325089003,0.03407520407150217
1234,organic,244.25,244.25,14683.859999999995,54,0.002023608768971332,0.03465159558030777
7015,referral,241.84,241.84,14925.699999999995,55,0.002061083005433764,0.03522229986890366
12431,employer_partner,241.42,241.42,15167.119999999995,56,0.0020985572418961962,0.03579201302368707
8795,employer_partner,239.85,239.85,15406.969999999996,57,0.0021360314783586284,0.03635802122588573
25031,organic,239.8,239.8,15646.769999999995,58,0.0021735057148210605,0.03692391143596385
1117,organic,239.76,239.76,15886.529999999995,59,0.0022109799512834926,0.03748970725234556
14592,organic,238.92000000000002,238.92000000000002,16125.449999999995,60,0.0022484541877459247,0.038053520801102296
17201,employer_partner,237.88,237.88,16363.329999999994,61,0.002285928424208357,0.038614880113751936
24572,referral,237.29,237.29,16600.619999999995,62,0.002323402660670789,0.03917484711937929
26659,employer_partner,237.05,237.05,16837.669999999995,63,0.002360876897133221,0.03973424776282808
8269,organic,236.66,236.66,17074.329999999994,64,0.002398351133595653,0.04029272806773671
3361,organic,236.51,236.51,17310.839999999993,65,0.0024358253700580853,0.040850854396283734
14985,referral,236.43,236.43,17547.269999999993,66,0.002473299606520517,0.04140879193743791
12148,organic,234.87,234.87,17782.139999999992,67,0.002510773842982949,0.04196304812443145
25977,employer_partner,233.5,233.5,18015.639999999992,68,0.002548248079445381,0.042514071327322364
16831,employer_partner,232.41,232.41,18248.049999999992,69,0.0025857223159078133,0.04306252230198566
15377,organic,232.35999999999999,232.35999999999999,18480.409999999993,70,0.0026231965523702454,0.04361085528452842
19409,employer_partner,231.67,231.67,18712.07999999999,71,0.0026606707888326775,0.044157559975807815
17002,employer_partner,231.55,231.55,18943.62999999999,72,0.0026981450252951096,0.044703981485997926
5973,employer_partner,231.43,231.43,19175.05999999999,73,0.0027356192617575418,0.04525011981509877
2057,employer_partner,231.29,231.29,19406.34999999999,74,0.002773093498219974,0.045795927766262116
81,referral,230.65,230.65,19636.999999999993,75,0.002810567734682406,0.046340225418282636
25014,employer_partner,230.43,230.43,19867.429999999993,76,0.002848041971144838,0.046884003904972806
16815,employer_partner,230.18,230.18,20097.609999999993,77,0.00288551620760727,0.04742719243106031
18892,organic,228.95,228.95,20326.559999999994,78,0.002922990444069702,0.047967478350982695
24452,employer_partner,228.77,228.77,20555.329999999994,79,0.002960464680532134,0.048507339499271156
3763,organic,228.54,228.54,20783.869999999995,80,0.002997938916994566,0.04904665788380517
19325,organic,228.39,228.39,21012.259999999995,81,0.0030354131534569982,0.04958562229197757
14007,referral,228.37,228.37,21240.629999999994,82,0.0030728873899194304,0.050124539503301764
1155,referral,228.28,228.28,21468.909999999993,83,0.0031103616263818625,0.050663244328809
2085,organic,228.15,228.15,21697.059999999994,84,0.0031478358628442946,0.05120164237480285
19805,organic,228.06,228.06,21925.119999999995,85,0.0031853100993067267,0.051739828034979736
13669,referral,227.76,227.76,22152.879999999994,86,0.003222784335769159,0.05227730574243342
3792,employer_partner,227.72,227.72,22380.599999999995,87,0.003260258572231591,0.05281468905619069
14336,referral,227.6,227.6,22608.199999999993,88,0.003297732808694023,0.05335178918885866
4393,organic,226.84,226.84,22835.039999999994,89,0.003335207045156455,0.05388709584129454
5329,organic,226.6,226.6,23061.639999999992,90,0.003372681281618887,0.05442183613155185
17749,organic,225.72,225.72,23287.359999999993,91,0.003410155518081319,0.054954499760487774
10058,employer_partner,225.54,225.54,23512.899999999994,92,0.003447629754543751,0.05548673861778978
12848,organic,225.48,225.48,23738.379999999994,93,0.003485103991006183,0.05601883588454715
24485,referral,225.2,225.2,23963.579999999994,94,0.0035225782274686153,0.05655027239542952
7611,referral,225.09,225.09,24188.669999999995,95,0.0035600524639310474,0.05708144932364673
25271,employer_partner,225.07,225.07,24413.739999999994,96,0.0035975267003934795,0.05761257905501572
14278,employer_partner,224.08,224.08,24637.819999999996,97,0.0036350009368559116,0.05814137254239815
2067,referral,223.68,223.68,24861.499999999996,98,0.0036724751733183437,0.05866922209281632
19863,employer_partner,223.44,223.44,25084.939999999995,99,0.003709949409780776,0.05919650528105592
16671,employer_partner,223.28,223.28,25308.219999999994,100,0.003747423646243208,0.05972341089450981
8101,referral,223.21,223.21,25531.429999999993,101,0.0037848978827056397,0.06025015131899496
1070,employer_partner,223.14,223.14,25754.569999999992,102,0.0038223721191680718,0.06077672655451136
9189,organic,223.03,223.03,25977.59999999999,103,0.003859846355630504,0.06130304220736258
9785,employer_partner,222.19,222.19,26199.78999999999,104,0.003897320592092936,0.06182737559258885
25613,employer_partner,222.03,222.03,26421.81999999999,105,0.0039347948285553686,0.062351331403029404
2291,employer_partner,220.58,220.58,26642.39999999999,106,0.003972269065017801,0.0628718654419745
18167,employer_partner,220.42,220.42,26862.81999999999,107,0.004009743301480232,0.06339202190613388
1049,organic,220.14,220.14,27082.95999999999,108,0.004047217537942664,0.06391151761441828
25389,organic,219.12,219.12,27302.079999999987,109,0.004084691774405096,0.0644286062834438
13783,organic,218.53,218.53,27520.609999999986,110,0.004122166010867528,0.06494430264544702
7636,employer_partner,218.25,218.25,27738.859999999986,111,0.00415964024732996,0.06545933825157525
17977,employer_partner,217.98,217.98,27956.839999999986,112,0.0041971144837923925,0.06597373670025261
13344,referral,217.45,217.45,28174.289999999986,113,0.004234588720254825,0.06648688443245232
3117,referral,217.15,217.15,28391.439999999988,114,0.004272062956717257,0.06699932421192882
19100,referral,217.13,217.13,28608.56999999999,115,0.004309537193179689,0.06751171679455711
14604,referral,217.04,217.04,28825.60999999999,116,0.004347011429642121,0.06802389699136845
18923,organic,216.86,216.86,29042.46999999999,117,0.004384485666104553,0.06853565241654586
4419,referral,216.32,216.32,29258.78999999999,118,0.004421959902566985,0.0690461335268215
18309,employer_partner,216.15,216.15,29474.93999999999,119,0.004459434139029417,0.06955621346388734
14246,employer_partner,216.07,216.07,29691.00999999999,120,0.004496908375491849,0.07006610461356032
170,referral,215.91,215.91,29906.91999999999,121,0.0045343826119542815,0.0705756181884476
9954,employer_partner,214.44,214.44,30121.35999999999,122,0.004571856848416714,0.07108166279499119
16420,referral,214.13,214.13,30335.48999999999,123,0.004609331084879146,0.07158697585038747
3183,organic,213.69,213.69,30549.17999999999,124,0.004646805321341578,0.07209125057512306
21033,employer_partner,213.3,213.3,30762.47999999999,125,0.00468427955780401,0.07259460496131849
1849,employer_partner,211.72,211.72,30974.19999999999,126,0.004721753794266442,0.07309423079650507
102,organic,211.49,211.49,31185.68999999999,127,0.004759228030728874,0.0735933138679372
16060,organic,210.84,210.84,31396.52999999999,128,0.004796702267191306,0.07409086304180239
12979,referral,210.84,210.84,31607.36999999999,129,0.004834176503653738,0.07458841221566757
23673,employer_partner,210.62,210.62,31817.98999999999,130,0.0048716507401161705,0.07508544222420241
5746,referral,210.21,210.21,32028.19999999999,131,0.004909124976578602,0.07558150469734888
13465,organic,210.1,210.1,32238.29999999999,132,0.004946599213041034,0.07607730758783017
2078,referral,210.05,210.05,32448.349999999988,133,0.004984073449503466,0.07657299248619093
16973,employer_partner,210.03,210.03,32658.379999999986,134,0.005021547685965898,0.07706863018770348
15757,employer_partner,209.46,209.46,32867.83999999999,135,0.00505902192242833,0.07756292277904195
4056,employer_partner,208.7,208.7,33076.539999999986,136,0.005096496158890762,0.0780554218901483
6118,employer_partner,208.37,208.37,33284.90999999999,137,0.0051339703953531945,0.07854714225325915
13111,employer_partner,208.24,208.24,33493.14999999999,138,0.005171444631815627,0.0790385558368566
23242,organic,208.15,208.15,33701.29999999999,139,0.005208918868278059,0.07952975703463709
11073,referral,207.92,207.92,33909.21999999999,140,0.005246393104740491,0.08002041546866313
18106,employer_partner,207.36,207.36,34116.57999999999,141,0.005283867341202923,0.0805097523909392
15204,organic,206.87,206.87,34323.44999999999,142,0.005321341577665355,0.08099793299043404
7693,organic,206.73,206.73,34530.17999999999,143,0.005358815814127787,0.08148578321199139
25257,employer_partner,206.42,206.42,34736.59999999999,144,0.005396290050590219,0.08197290188240143
2366,employer_partner,205.44,205.44,34942.03999999999,145,0.005433764287052651,0.08245770790724902
3262,organic,205.13,205.13,35147.16999999999,146,0.0054712385235150835,0.08294178238094928
789,referral,204.98,204.98,35352.149999999994,147,0.005508712759977516,0.08342550287828797
6966,referral,204.84,204.84,35556.98999999999,148,0.005546186996439948,0.08390889299768914
8377,organic,204.44,204.44,35761.42999999999,149,0.00558366123290238,0.08439133918012606
7131,referral,204.38,204.38,35965.80999999999,150,0.005621135469364812,0.08487364377201834
23230,employer_partner,204.24,204.24,36170.04999999999,151,0.005658609705827244,0.0853556179859731
2738,employer_partner,204.21,204.21,36374.25999999999,152,0.005696083942289676,0.08583752140465557
3585,employer_partner,204.06,204.06,36578.319999999985,153,0.005733558178752108,0.08631907084697642
22566,referral,204.0,204.0,36782.319999999985,154,0.00577103241521454,0.08680047869875264
5112,organic,203.89,203.89,36986.209999999985,155,0.005808506651676972,0.08728162696786369
20094,employer_partner,202.9,202.9,37189.109999999986,156,0.005845980888139404,0.08776043899298819
13553,employer_partner,202.7,202.7,37391.80999999998,157,0.005883455124601836,0.08823877904963053
26685,employer_partner,202.46,202.46,37594.26999999998,158,0.005920929361064268,0.08871655274409432
18198,organic,202.45,202.45,37796.71999999998,159,0.0059584035975267,0.089194302840134
10179,paid_ads,202.01,202.01,37998.72999999998,160,0.005995877833989132,0.089671014605513
18758,paid_ads,201.93,201.93,38200.65999999998,161,0.006033352070451564,0.09014753758349914
13389,employer_partner,201.15,201.15,38401.80999999998,162,0.0060708263069139965,0.09062221988440496
18616,paid_ads,200.89000000000001,200.89000000000001,38602.69999999998,163,0.006108300543376429,0.09109628862628401
25925,employer_partner,200.85999999999999,200.85999999999999,38803.55999999998,164,0.006145774779838861,0.09157028657289072
18905,organic,200.55,200.55,39004.109999999986,165,0.006183249016301293,0.09204355296835015
9756,employer_partner,200.48,200.48,39204.58999999999,166,0.006220723252763725,0.09251665417484083
19775,organic,199.47,199.47,39404.05999999999,167,0.006258197489226157,0.09298737194049674
19088,referral,199.14,199.14,39603.19999999999,168,0.006295671725688589,0.09345731095815711
14661,employer_partner,198.44,198.44,39801.63999999999,169,0.006333145962151021,0.09392559808613002
4866,referral,198.32,198.32,39999.95999999999,170,0.006370620198613453,0.09439360203301364
2670,organic,198.29,198.29,40198.24999999999,171,0.0064080944350758855,0.09486153518462495
20121,organic,198.19,198.19,40396.439999999995,172,0.006445568671538318,0.09532923235199521
16574,employer_partner,198.07999999999998,198.07999999999998,40594.52,173,0.00648304290800075,0.09579666993670027
17934,referral,198.01,198.01,40792.53,174,0.006520517144463182,0.0962639423324366
3042,employer_partner,197.99,197.99,40990.52,175,0.006557991380925614,0.09673116753132471
23972,employer_partner,197.76,197.76,41188.28,176,0.006595465617388046,0.09719784996645836
6360,referral,197.7,197.7,41385.979999999996,177,0.006632939853850478,0.09766439081104737
14579,employer_partner,196.96,196.96,41582.939999999995,178,0.00667041409031291,0.09812918537225249
7342,organic,196.87,196.87,41779.81,179,0.0067078883267753416,0.09859376754764065
15225,referral,196.66,196.66,41976.47,180,0.006745362563237774,0.09905785415612259
18055,referral,196.63,196.63,42173.1,181,0.006782836799700206,0.09952186996933218
20240,referral,196.2,196.2,42369.299999999996,182,0.006820311036162638,0.0999848710503052
10905,employer_partner,196.19,196.19,42565.49,183,0.00685778527262507,0.1004478485328541
23187,employer_partner,196.14000000000001,196.14000000000001,42761.63,184,0.006895259509087502,0.10091070802328247
25312,employer_partner,195.7,195.7,42957.329999999994,185,0.006932733745549934,0.10137252918305015
6645,organic,195.54,195.54,43152.869999999995,186,0.006970207982012366,0.10183397276803212
17802,employer_partner,194.96,194.96,43347.829999999994,187,0.0070076822184747985,0.1022940476444159
15436,referral,194.94,194.94,43542.77,188,0.007045156454937231,0.10275407532395148
6058,employer_partner,194.8,194.8,43737.57,189,0.007082630691399663,0.10321377262554957
672,employer_partner,194.78,194.78,43932.35,190,0.007120104927862095,0.10367342273029942
3397,referral,194.53,194.53,44126.88,191,0.007157579164324527,0.10413248287444662
819,employer_partner,193.87,193.87,44320.75,192,0.007195053400786959,0.10458998552260279
21620,referral,193.69,193.69,44514.44,193,0.007232527637249391,0.10504706339912502
23479,employer_partner,193.58,193.58,44708.020000000004,194,0.007270001873711823,0.1055038816929821
19697,employer_partner,192.69,192.69,44900.71000000001,195,0.007307476110174255,0.10595859972709366
5559,referral,192.26,192.26,45092.97000000001,196,0.0073449503466366875,0.10641230302896866
4135,organic,191.96,191.96,45284.93000000001,197,0.00738242458309912,0.10686529837812044
6086,employer_partner,191.61,191.61,45476.54000000001,198,0.007419898819561552,0.10731746778242848
18088,organic,191.47,191.47,45668.01000000001,199,0.007457373056023984,0.10776930680879904
525,employer_partner,191.36,191.36,45859.37000000001,200,0.007494847292486416,0.10822088625250442
6593,employer_partner,191.17,191.17,46050.54000000001,201,0.007532321528948848,0.10867201732615177
19647,employer_partner,191.06,191.06,46241.600000000006,202,0.007569795765411279,0.10912288881713395
1449,organic,190.55,190.55,46432.15000000001,203,0.007607270001873711,0.1095725567884867
26339,paid_ads,190.38,190.38,46622.530000000006,204,0.0076447442383361435,0.11002182358662961
25531,employer_partner,190.33,190.33,46812.86000000001,205,0.007682218474798576,0.11047097239265201
18904,organic,189.85,189.85,47002.71000000001,206,0.007719692711261008,0.11091898847431729
8660,employer_partner,189.5,189.5,47192.21000000001,207,0.00775716694772344,0.11136617861113882
5036,organic,189.24,189.24,47381.450000000004,208,0.007794641184185872,0.11181275518893358
16770,referral,189.01,189.01,47570.46000000001,209,0.007832115420648305,0.1122587890029739
4193,organic,188.9,188.9,47759.36000000001,210,0.007869589657110737,0.11270456323434905
17282,employer_partner,188.72,188.72,47948.08000000001,211,0.00790706389357317,0.11314991269409026
19654,organic,188.55,188.55,48136.63000000001,212,0.007944538130035601,0.11359486098062167
20356,referral,188.52,188.52,48325.15000000001,213,0.007982012366498033,0.11403973847188076
8173,referral,188.23,188.23,48513.38000000001,214,0.008019486602960464,0.11448393160884075
19759,employer_partner,188.02,188.02,48701.40000000001,215,0.008056960839422896,0.1149276291788945
945,organic,187.18,187.18,48888.58000000001,216,0.008094435075885328,0.11536934448132329
1358,employer_partner,186.94,186.94,49075.52000000001,217,0.00813190931234776,0.11581049342157351
21672,referral,186.49,186.49,49262.01000000001,218,0.008169383548810192,0.11625058043273895
6944,employer_partner,185.99,185.99,49448.00000000001,219,0.008206857785272624,0.11668948752269903
15453,employer_partner,185.98,185.98,49633.98000000001,220,0.008244332021735057,0.11712837101423502
12286,organic,185.8,185.8,49819.78000000001,221,0.008281806258197489,0.11756682973413711
9361,employer_partner,185.57,185.57,50005.35000000001,222,0.00831928049465992,0.11800474569028473
26438,employer_partner,185.42,185.42,50190.77000000001,223,0.008356754731122353,0.11844230767007073
1404,referral,185.18,185.18,50375.95000000001,224,0.008394228967584785,0.11887930328767818
23638,employer_partner,185.04,185.04,50560.99000000001,225,0.008431703204047217,0.11931596852734815
12209,organic,184.78,184.78,50745.77000000001,226,0.00846917744050965,0.11975202020799133
14067,organic,184.78,184.78,50930.55000000001,227,0.008506651676972081,0.12018807188863452
24831,referral,184.56,184.56,51115.11000000001,228,0.008544125913434513,0.12062360440394736
7729,employer_partner,184.45,184.45,51299.560000000005,229,0.008581600149896946,0.12105887733659501
24437,organic,184.24,184.24,51483.8,230,0.008619074386359378,0.12149365470233643
18972,organic,184.15,184.15,51667.950000000004,231,0.00865654862282181,0.1219282196822609
10804,organic,183.91,183.91,51851.86000000001,232,0.008694022859284242,0.12236221830000682
19530,employer_partner,183.81,183.81,52035.670000000006,233,0.008731497095746674,0.12279598093351166
17950,employer_partner,183.76,183.76,52219.43000000001,234,0.008768971332209106,0.12322962557489596
13055,employer_partner,183.42,183.42,52402.850000000006,235,0.008806445568671538,0.12366246786986064
25825,organic,183.42,183.42,52586.270000000004,236,0.00884391980513397,0.12409531016482532
4235,referral,183.35,183.35,52769.62,237,0.008881394041596402,0.12452798727082125
15006,organic,183.32,183.32,52952.94,238,0.008918868278058835,0.12496059358154485
25349,organic,182.91,182.91,53135.850000000006,239,0.008956342514521267,0.1253922323568801
10260,employer_partner,182.87,182.87,53318.72000000001,240,0.008993816750983699,0.1258237767385189
17229,referral,182.76,182.76,53501.48000000001,241,0.009031290987446131,0.12625506153749255
24294,organic,182.49,182.49,53683.97000000001,242,0.009068765223908563,0.1266857091790153
17188,organic,182.13,182.13,53866.100000000006,243,0.009106239460370995,0.12711550727727022
2308,referral,181.82,181.82,54047.920000000006,244,0.009143713696833427,0.12754457382437784
2795,referral,181.69,181.69,54229.61000000001,245,0.00918118793329586,0.12797333359197208
11780,referral,181.54,181.54,54411.15000000001,246,0.009218662169758291,0.1284017393832047
17124,organic,181.51,181.51,54592.66000000001,247,0.009256136406220724,0.128830074379165
1471,referral,180.86,180.86,54773.52000000001,248,0.009293610642683156,0.12925687547755838
5327,referral,180.78,180.78,54954.30000000001,249,0.009331084879145588,0.1296834877885589
17632,referral,180.75,180.75,55135.05000000001,250,0.00936855911560802,0.13011002930428708
24058,paid_ads,180.74,180.74,55315.79000000001,251,0.009406033352070452,0.13053654722159116
3628,referral,180.62,180.62,55496.41000000001,252,0.009443507588532884,0.13096278195780597
2427,organic,179.95,179.95,55676.36000000001,253,0.009480981824995316,0.13138743559960564
4177,referral,179.85999999999999,179.85999999999999,55856.22000000001,254,0.009518456061457748,0.13181187685558834
25510,employer_partner,179.57,179.57,56035.79000000001,255,0.00955593029792018,0.13223563375727196
18658,employer_partner,179.56,179.56,56215.350000000006,256,0.009593404534382613,0.13265936706053144
12154,employer_partner,179.34,179.34,56394.69,257,0.009630878770845045,0.1330825811984606
7285,referral,179.10999999999999,179.10999999999999,56573.8,258,0.009668353007307477,0.1335052525726353
5016,referral,179.05,179.05,56752.850000000006,259,0.009705827243769909,0.13392778235626537
4043,referral,178.84,178.84,56931.69,260,0.009743301480232341,0.13434981657298917
26190,organic,178.68,178.68,57110.37,261,0.009780775716694773,0.1347714732149273
8626,organic,178.54,178.54,57288.91,262,0.009818249953157204,0.1351927994789279
8780,organic,178.44,178.44,57467.350000000006,263,0.009855724189619636,0.13561388975868746
14509,employer_partner,178.08,178.08,57645.43000000001,264,0.009893198426082068,0.13603413049517918
13259,employer_partner,177.78,177.78,57823.21000000001,265,0.0099306726625445,0.1364536632789477
5674,employer_partner,177.58,177.58,58000.79000000001,266,0.009968146899006932,0.1368727240942341
13881,referral,177.48,177.48,58178.27000000001,267,0.010005621135469364,0.1372915489252794
23076,referral,177.08,177.08,58355.35000000001,268,0.010043095371931796,0.13770942981936046
8368,referral,176.88,176.88,58532.23000000001,269,0.010080569608394228,0.13812683874495935
14809,employer_partner,176.77,176.77,58709.00000000001,270,0.01011804384485666,0.1385439880878931
23257,referral,176.69,176.69,58885.69000000001,271,0.010155518081319093,0.13896094864343397
6231,organic,176.67,176.67,59062.36000000001,272,0.010192992317781525,0.13937786200212665
20947,referral,176.24,176.24,59238.600000000006,273,0.010230466554243957,0.13979376062858273
13188,referral,176.18,176.18,59414.780000000006,274,0.010267940790706389,0.14020951766449416
521,employer_partner,175.41,175.41,59590.19000000001,275,0.010305415027168821,0.1406234576217494
7206,referral,174.84,174.84,59765.030000000006,276,0.010342889263631253,0.14103605246883055
17103,referral,174.59,174.59,59939.62,277,0.010380363500093685,0.14144805735530902
7407,organic,174.58,174.58,60114.200000000004,278,0.010417837736556117,0.1418600386433634
7979,organic,174.23,174.23,60288.43000000001,279,0.01045531197301855,0.14227119398657406
12498,employer_partner,173.84,173.84,60462.270000000004,280,0.010492786209480982,0.14268142899124453
24889,employer_partner,173.74,173.74,60636.01,281,0.010530260445943414,0.14309142801167393
11526,paid_ads,173.73,173.73,60809.740000000005,282,0.010567734682405846,0.14350140343367926
5147,referral,173.59,173.59,60983.33,283,0.010605208918868278,0.14391104847774708
8105,referral,173.57,173.57,61156.9,284,0.01064268315533071,0.14432064632496666
14782,organic,173.52,173.52,61330.42,285,0.010680157391793142,0.14473012618006573
20377,referral,173.47,173.47,61503.89,286,0.010717631628255574,0.14513948804304427
10569,referral,173.27,173.27,61677.159999999996,287,0.010755105864718006,0.14554837793754066
21480,employer_partner,172.97,172.97,61850.13,288,0.010792580101180439,0.14595655987931386
25044,referral,172.88,172.88,62023.009999999995,289,0.01083005433764287,0.1463645294352701
18074,paid_ads,172.81,172.81,62195.81999999999,290,0.010867528574105303,0.1467723338022576
3809,employer_partner,172.63,172.63,62368.44999999999,291,0.010905002810567735,0.14717971339761116
3054,organic,172.63,172.63,62541.07999999999,292,0.010942477047030167,0.1475870929929647
10338,employer_partner,172.57,172.57,62713.64999999999,293,0.0109799512834926,0.14799433099777365
518,employer_partner,172.56,172.56,62886.209999999985,294,0.011017425519955031,0.14840154540415848
1339,organic,172.5,172.5,63058.709999999985,295,0.011054899756417463,0.14880861821999866
7948,organic,172.45,172.45,63231.15999999998,296,0.011092373992879895,0.1492155730437183
16193,referral,171.96,171.96,63403.11999999998,297,0.011129848229342328,0.14962137154465674
22309,referral,171.66,171.66,63574.779999999984,298,0.01116732246580476,0.15002646209287196
11300,organic,171.45,171.45,63746.22999999998,299,0.011204796702267192,0.15043105707418095
22667,referral,170.96,170.96,63917.18999999998,300,0.011242270938729624,0.1508344957327087
16748,organic,170.78,170.78,64087.96999999998,301,0.011279745175192056,0.15123750961960256
3096,organic,170.67,170.67,64258.63999999998,302,0.011317219411654488,0.1516402639238312
25590,organic,170.54,170.54,64429.17999999998,303,0.01135469364811692,0.15204271144854647
20680,employer_partner,170.51,170.51,64599.68999999998,304,0.011392167884579352,0.15244508817798944
17154,referral,170.44,170.44,64770.12999999998,305,0.011429642121041785,0.15284729971846367
25599,organic,170.28,170.28,64940.40999999998,306,0.011467116357504217,0.15324913368415216
18718,organic,170.27,170.27,65110.67999999998,307,0.011504590593966649,0.15365094405141655
14955,organic,169.64,169.64,65280.31999999998,308,0.01154206483042908,0.15405126771796224
21381,organic,169.53,169.53,65449.84999999998,309,0.011579539066891511,0.15445133180184273
11807,employer_partner,169.02,169.02,65618.86999999998,310,0.011617013303353943,0.15485019236609382
23053,employer_partner,168.85,168.85,65787.71999999999,311,0.011654487539816375,0.15524865175713506
2699,organic,168.57,168.57,65956.29,312,0.011691961776278808,0.15564645039230135
7713,referral,168.41,168.41,66124.7,313,0.01172943601274124,0.15604387145268192
17247,employer_partner,168.35,168.35,66293.05,314,0.011766910249203672,0.15644115092251784
7753,employer_partner,168.09,168.09,66461.14,315,0.011804384485666104,0.15683781683332698
707,organic,168.04,168.04,66629.18,316,0.011841858722128536,0.15723436475201558
12435,organic,168.03,168.03,66797.20999999999,317,0.011879332958590968,0.15763088907228007
14635,referral,167.81,167.81,66965.01999999999,318,0.0119168071950534,0.15802689422721422
16975,employer_partner,167.79,167.79,67132.80999999998,319,0.011954281431515832,0.15842285218530014
17023,employer_partner,166.97,166.97,67299.77999999998,320,0.011991755667978264,0.15881687507260936
